row_id,_id,actual_price,avg_rating,brand,category,crawled_at,discount,description,images,out_of_stock,product_id,seller,selling_price,sub_category,product_name,url
8805,4ab1ac02-bc1e-563c-ad6f-2fa66124565c,280,3.9,V,Clothing and Accessories,2/10/2021 21:48,15% off,"Stylish brief made from single rib fabric for superior fit and better comfort, Features an A-front opening for maximum comfort, Fabric Covered waistband Provides ultimate comfort and prevent from irritation, Good breathability and easy for movement","'https://rukminim1.flixcart.com/image/128/128/brief/b/k/c/spector1-vip-80-original-imaeefhg4zxnm6bp.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/k/z/z/spector1-vip-95-original-imaeefhgtyhpkh3b.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/b/k/c/spector1-vip-80-original-imaeefhg8v7hwwvz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/b/k/c/spector1-vip-80-original-imaeefhghhgwmhqd.jpeg?q=70'",FALSE,BRFEE3N2EPR4SCT7,VIPCLOTHINGL,238,Innerwear and Swimwear,Men BriefÂ Â (Pack of 2),https://www.flipkart.com/vip-men-brief/p/itmcb69752996330?pid=BRFEE3N2EPR4SCT7&lid=LSTBRFEE3N2EPR4SCT7TPP2AQ&marketplace=FLIPKART&srno=b_9_351&otracker=browse&fm=organic&iid=b3d348d0-7e75-4179-bb6f-cc8ad043c82a.BRFEE3N2EPR4SCT7.SEARCH&ssid=q4yavxbtxc0000001612414666002
8711,17a9e2d0-3c85-5571-a196-23cea372ed1e,280,3.9,V,Clothing and Accessories,2/10/2021 21:47,15% off,"Stylish brief made from single rib fabric for superior fit and better comfort, Features an A-front opening for maximum comfort, Fabric Covered waistband Provides ultimate comfort and prevent from irritation, Good breathability and easy for movement","'https://rukminim1.flixcart.com/image/128/128/brief/t/d/h/spector3-vip-85-original-imaeczc2pjqrsdr5.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/t/d/h/spector3-vip-85-original-imaeefhgcygwqpre.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/t/d/h/spector3-vip-85-original-imaeefhgzghjhkhu.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/t/d/h/spector3-vip-85-original-imaeefhgev6hgrz4.jpeg?q=70'",FALSE,BRFEE3N2WCDS63HJ,VIPCLOTHINGL,238,Innerwear and Swimwear,Men BriefÂ Â (Pack of 2),https://www.flipkart.com/vip-men-brief/p/itm8cad3a2862a52?pid=BRFEE3N2WCDS63HJ&lid=LSTBRFEE3N2WCDS63HJIWTAJG&marketplace=FLIPKART&srno=b_7_257&otracker=browse&fm=organic&iid=e67b8777-3549-4622-9ce6-3832b2816974.BRFEE3N2WCDS63HJ.SEARCH&ssid=hugsayoybk0000001612414663555
8558,5367cf65-4fd5-5cc2-9bfd-8952033c2599,280,3.9,V,Clothing and Accessories,2/10/2021 21:45,15% off,"Stylish brief made from single rib fabric for superior fit and better comfort, Features an A-front opening for maximum comfort, Fabric Covered waistband Provides ultimate comfort and prevent from irritation, Good breathability and easy for movement","'https://rukminim1.flixcart.com/image/128/128/brief/u/g/y/spector4-vip-90-original-imaeefhgktuqbdfc.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/u/g/y/spector4-vip-90-original-imaeefhgbvn4uxze.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/u/g/y/spector4-vip-90-original-imaeefhgek3jwx7d.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/u/g/y/spector4-vip-90-original-imaeefhgr7egzszh.jpeg?q=70'",FALSE,BRFEE3NYZKQSQZQH,VIPCLOTHINGL,238,Innerwear and Swimwear,Men BriefÂ Â (Pack of 2),https://www.flipkart.com/vip-men-brief/p/itma6539162d9be3?pid=BRFEE3NYZKQSQZQH&lid=LSTBRFEE3NYZKQSQZQHJU1BTX&marketplace=FLIPKART&srno=b_3_103&otracker=browse&fm=organic&iid=251e2b83-fd06-445b-b67f-e43084ee9483.BRFEE3NYZKQSQZQH.SEARCH&ssid=22r9ta3wc00000001612414660003
8801,34cd797d-6e7e-51f0-85ab-5eae6fb8e3a2,\N,4.2,V,Clothing and Accessories,2/10/2021 21:48,\N,All day comfort and support from work to play is now possible with this innerwear pack from VIP. Soft smooth and keeps its shape wash after wash this edit is sure to impress. Made with cotton for a great fit every time simply try it and feel the difference.,"'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/s-frenchie-briefs-v-i-p-original-imaegttygheetw8z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/l-frenchie-briefs-v-i-p-original-imaegttyd3uj95h7.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/g/c/u/frenchie-vip-90-original-imaeghkffa3kw6mm.jpeg?q=70'",FALSE,BRFEGM47AKYADGCU,Style Collections,420,Innerwear and Swimwear,Men BriefÂ Â (Pack of 4),https://www.flipkart.com/vip-men-brief/p/itm3ecf2b64241ae?pid=BRFEGM47AKYADGCU&lid=LSTBRFEGM47AKYADGCUFTHSG0&marketplace=FLIPKART&srno=b_9_347&otracker=browse&fm=organic&iid=b3d348d0-7e75-4179-bb6f-cc8ad043c82a.BRFEGM47AKYADGCU.SEARCH&ssid=q4yavxbtxc0000001612414666002
22447,d854225c-c71b-56f6-9e56-39461859fcd4,665,4.3,\N,Clothing and Accessories,2/11/2021 0:15,15% off,"Experience yourself the most comfortable Brief made from the finest quality cotton and threads. It will add a layer of comfort and coziness to your elegant attire. This TT Brief is made from 100% Pure Cotton and will keep you comfy even on most hot and humid days.\
\
TT Garments is a household name for inner wear for over 60 years. You get the same time tested quality product directly from our factory. As entire production done in-house starting from of cotton yarn and thread manufacturing, thus ensuring the finest product quality","'https://rukminim1.flixcart.com/image/128/128/brief/f/m/y/desire-brief-dyed-topelastic-p-5-ttlimited-80-original-imaemyukg9rzyvbd.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/z/h/h/desire-brief-dyed-topelastic-p-3-ttlimited-95-original-imaehvquykhuawyh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/z/h/h/desire-brief-dyed-topelastic-p-3-ttlimited-95-original-imaehvqucefyqaz5.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/z/h/h/desire-brief-dyed-topelastic-p-3-ttlimited-95-original-imaehvqu8bcyvtny.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/z/h/h/desire-brief-dyed-topelastic-p-3-ttlimited-95-original-imaehvqufdu5jm4z.jpeg?q=70'",FALSE,BRFEP9YFZF3ZEBSY,T T Limited,565,Innerwear and Swimwear,Men BriefÂ Â (Pack of 5),https://www.flipkart.com/tt-men-brief/p/itm0a9e31f64048c?pid=BRFEP9YFZF3ZEBSY&lid=LSTBRFEP9YFZF3ZEBSYQIINGL&marketplace=FLIPKART&srno=b_3_101&otracker=browse&fm=organic&iid=b4715a50-7253-4403-9ab5-7ad99c5e3fbd.BRFEP9YFZF3ZEBSY.SEARCH&ssid=u7yd4x0a4g0000001612413220386
8826,4479a897-35bc-5137-aa30-3d418cf32d0d,\N,4.2,V,Clothing and Accessories,2/10/2021 21:48,\N,\N,"'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/s-frenchie-briefs-v-i-p-original-imaegttygheetw8z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/brief/g/c/u/frenchie-vip-90-original-imaeghkffa3kw6mm.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/l-frenchie-briefs-v-i-p-original-imaegttyd3uj95h7.jpeg?q=70'",FALSE,BRFEQ5AQD2S2V49H,Style Collections,420,Innerwear and Swimwear,Men BriefÂ Â (Pack of 4),https://www.flipkart.com/vip-men-brief/p/itm6d988bfba6d6e?pid=BRFEQ5AQD2S2V49H&lid=LSTBRFEQ5AQD2S2V49HJXKIUI&marketplace=FLIPKART&srno=b_10_372&otracker=browse&fm=organic&iid=85a51081-9e11-4b04-bc78-ebb4742fb5db.BRFEQ5AQD2S2V49H.SEARCH&ssid=n5yy0msdog0000001612414667094
8730,25300b80-4fc7-5d13-a87a-32ea05a4baba,420,3.8,V,Clothing and Accessories,2/10/2021 21:47,16% off,\N,"'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/s-frenchie-briefs-v-i-p-original-imaegttygheetw8z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j5crukw0/brief/g/s/f/l-frenchie-briefs-v-i-p-original-imaegttyd3uj95h7.jpeg?q=70'",FALSE,BRFEW26JVUQAXTCN,SdRetail,349,Innerwear and Swimwear,Men BriefÂ Â (Pack of 4),https://www.flipkart.com/vip-men-brief/p/itmcf4c1ce0b7d6b?pid=BRFEW26JVUQAXTCN&lid=LSTBRFEW26JVUQAXTCNEXNS16&marketplace=FLIPKART&srno=b_7_276&otracker=browse&fm=organic&iid=e67b8777-3549-4622-9ce6-3832b2816974.BRFEW26JVUQAXTCN.SEARCH&ssid=hugsayoybk0000001612414663555
4612,fcbaae2d-db78-5594-a9c7-6642d51698a9,1,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,55% off,"Simon Robes Brief (Pack of 6): QUALITY: Made from 100% premium combed cotton. Waistband made from International Grade Rubber, double stitched to ensure better durability. COMFORT: Feels soft even after multiple washes. Double layered front pouch for added support. HYGIENE: Fabric processed for better sweat absorption. Ventilated cut for air circulation. STYLE: Tailored cut for perfect fir. Broad waistband for trendy look.","'https://rukminim1.flixcart.com/image/128/128/j5shoy80/brief/u/s/j/90-2black2brown2gold-prem-pack6-simon-robes-original-imaeqxh6nmp62rgc.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWB5RPBDW9DKP,RSARetails,449,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/simon-robes-men-brief/p/itm870302d529ea6?pid=BRFEWB5RPBDW9DKP&lid=LSTBRFEWB5RPBDW9DKPWJJAGS&marketplace=FLIPKART&srno=b_1_6&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWB5RPBDW9DKP.SEARCH&ssid=42k43u7ef40000001612414131603
4608,2aa0b8f6-5b94-57dd-acdc-44fd1363cffc,1,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,55% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5shoy80/brief/x/y/f/85-2black2blue2maroon-prem-pack6-simon-robes-original-imaeqxh6fxscs78f.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70'",FALSE,BRFEWB5RPZSEDGG4,RSARetails,449,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/simon-robes-men-brief/p/itm5f166873ffa53?pid=BRFEWB5RPZSEDGG4&lid=LSTBRFEWB5RPZSEDGG4IKA4TF&marketplace=FLIPKART&srno=b_1_2&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWB5RPZSEDGG4.SEARCH&ssid=42k43u7ef40000001612414131603
4609,dd74a0f7-f76b-51cc-b869-9230d679a9dc,1,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,55% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/kjswia80/brief/u/n/c/100-6-2black2blue2gold-prem-pack6-simon-robes-original-imafzasmgmgkfzy7.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/90-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyew4hkzvmzy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/j/q/4/80-blacknavygoldmaroonbrown-prem-pack5-simon-robes-original-imafwyewhsbj3dpp.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewxcsthnym.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewuzbzghhh.jpeg?q=70'",FALSE,BRFEWB5RYDTMHH8B,RSARetails,449,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/simon-robes-men-brief/p/itm482c7bd4a93bc?pid=BRFEWB5RYDTMHH8B&lid=LSTBRFEWB5RYDTMHH8BMX63M9&marketplace=FLIPKART&srno=b_1_3&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWB5RYDTMHH8B.SEARCH&ssid=42k43u7ef40000001612414131603
4611,451228ef-c913-543a-8eb7-681a484e703f,1,3.9,Simon Rob,Clothing and Accessories,2/10/2021 20:59,55% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5shoy80/brief/m/s/x/80-2brown2gold2maroon-pack6-simon-robes-original-imaeqxh698xxbcfc.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewxcsthnym.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kflftzk0/brief/e/t/p/80-2brown2gold2maroon-pack6-simon-robes-original-imafwyewuzbzghhh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWB5RYZMKW6PY,RSARetails,449,Innerwear and Swimwear,Men BriefÂ Â (Pack of 6),https://www.flipkart.com/simon-robes-men-brief/p/itma146d54c87677?pid=BRFEWB5RYZMKW6PY&lid=LSTBRFEWB5RYZMKW6PYBYOTOJ&marketplace=FLIPKART&srno=b_1_5&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWB5RYZMKW6PY.SEARCH&ssid=42k43u7ef40000001612414131603
4625,96345849-307c-51d1-b578-3bd5b2725d88,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/w/p/f/80-sr-navymaroongold-pack3-simon-robes-original-imaewk2bej6ppkwn.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS32YSYYHP3,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itme4696d913c8ae?pid=BRFEWHS32YSYYHP3&lid=LSTBRFEWHS32YSYYHP3KNMTLM&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS32YSYYHP3.SEARCH&ssid=42k43u7ef40000001612414131603
4614,e15c34a0-92d2-5322-8f69-700fed7955e9,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/w/w/x/100-sr-blackmaroonbrown-pack3-simon-robes-original-imaewk2bu5huz2ve.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70'",FALSE,BRFEWHS34EPHWRMH,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itmc2a68aed9973a?pid=BRFEWHS34EPHWRMH&lid=LSTBRFEWHS34EPHWRMHGJ8VOZ&marketplace=FLIPKART&srno=b_1_8&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS34EPHWRMH.SEARCH&ssid=42k43u7ef40000001612414131603
4624,084f5c8c-eb62-5eff-9498-8c50155f9dc4,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/m/b/m/80-sr-maroongoldbrown-pack3-simon-robes-original-imaewk2bgaunjztg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS36NE4ZU86,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm1c69f70e6ced3?pid=BRFEWHS36NE4ZU86&lid=LSTBRFEWHS36NE4ZU869LHZMV&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS36NE4ZU86.SEARCH&ssid=42k43u7ef40000001612414131603
4626,5103fd0e-87cf-5955-a5ba-c5e72ba0f042,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/z/8/g/100-sr-blackmaroongold-pack3-simon-robes-original-imaewk2brzjeayde.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS37TGKXW4T,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm7a7f52e478070?pid=BRFEWHS37TGKXW4T&lid=LSTBRFEWHS37TGKXW4TSCU2IZ&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS37TGKXW4T.SEARCH&ssid=42k43u7ef40000001612414131603
4621,b1d975cd-8efe-5d18-a5ed-216ac726da95,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/p/2/n/95-sr-blacknavybrown-pack3-simon-robes-original-imaewk2bvmhttgfe.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70'",FALSE,BRFEWHS39TYKUP2N,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm8962dfb7293ab?pid=BRFEWHS39TYKUP2N&lid=LSTBRFEWHS39TYKUP2N1I1CUR&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS39TYKUP2N.SEARCH&ssid=42k43u7ef40000001612414131603
4620,c4936180-962c-508f-841f-b70f08ec1ca1,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/x/g/w/85-sr-navymaroonbrown-pack3-simon-robes-original-imaewk2bfmfqxzht.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpuyzttfa2.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/y/w/m/95-srbr-brown-pack3-simon-robes-original-imaezwqpamqe5dtf.jpeg?q=70'",FALSE,BRFEWHS3DGMXTVKX,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm153d988ad04f0?pid=BRFEWHS3DGMXTVKX&lid=LSTBRFEWHS3DGMXTVKXDCUCCK&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS3DGMXTVKX.SEARCH&ssid=42k43u7ef40000001612414131603
4631,ce1122a4-d3b6-5365-92d8-38a49e131824,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/q/n/r/100-sr-blacknavymaroon-pack3-simon-robes-original-imaewk2bww6syej9.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70'",FALSE,BRFEWHS3FRTYJQNR,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm267f276022e05?pid=BRFEWHS3FRTYJQNR&lid=LSTBRFEWHS3FRTYJQNRZ1GUFA&marketplace=FLIPKART&srno=b_1_25&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS3FRTYJQNR.SEARCH&ssid=42k43u7ef40000001612414131603
4623,134cef41-d369-506d-9dc1-b4ecbc50ee08,525,3.3,Simon Rob,Clothing and Accessories,2/10/2021 20:59,39% off,Our men's briefs are made of 100% finest extra long staple cotton yarn and has moisture management properties that helps keep the fabric zero bacteria and itch free. It comes with a superior finish and a fit that's truly crafted for fantasies.,"'https://rukminim1.flixcart.com/image/128/128/j5zmw7k0/brief/n/w/4/90-sr-blacknavygold-pack3-simon-robes-original-imaewk2b2yqzf4wt.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/w/f/80-srbr-black-pack3-simon-robes-original-imaezwqpda8fqssy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/q/j/y/100-srbr-black-pack3-simon-robes-original-imaezwqpyzatuncq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/7/k/8/80-srbr-gold-pack3-simon-robes-original-imaezwqnkkknwnkr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/j7td5e80/brief/z/q/f/100-srbr-gold-pack3-simon-robes-original-imaezwqpnewuqumq.jpeg?q=70'",FALSE,BRFEWHS3JKRRWYHM,RSARetails,319,Innerwear and Swimwear,Men BriefÂ Â (Pack of 3),https://www.flipkart.com/simon-robes-men-brief/p/itm9023b45e784d0?pid=BRFEWHS3JKRRWYHM&lid=LSTBRFEWHS3JKRRWYHMUIGA2Y&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=624aff2d-5ad3-4b03-b4e0-98ad104ec7db.BRFEWHS3JKRRWYHM.SEARCH&ssid=42k43u7ef40000001612414131603
